feature,importance
education_score_64.90868492,6.134898429763138e-07
city_Kulathummal,6.125172387529938e-07
education_score_68.4013373,6.116010562816572e-07
device_model_sm-a346e/dsn,6.105535859702821e-07
id_LOA-XQUKJSSX,6.089262466986033e-07
id_LOA-TBLJL3AX,6.086605914657646e-07
city_Prakasam,6.034659109536158e-07
device_model_SM-A315F,6.02669242424599e-07
id_LOA-36FKSSUA,6.024846423410721e-07
id_LOA-YNYMFUMX,6.023359803697837e-07
id_LOA-ZDP274QN,6.016860610978788e-07
education_score_71.28738027,6.015080063993446e-07
education_score_69.86475929,6.000741211532093e-07
city_LAL KOTHI,5.99947111564946e-07
var_74_Not Scored: No Updates available in last 36 months,5.989728166256239e-07
city_Muktsar,5.942669282372866e-07
city_Cuttack,5.939906750706106e-07
education_score_79.1529626,5.91337977024582e-07
id_LOA-F8K2BP5E,5.912314553919525e-07
id_LOA-NUUENK77,5.908279396809898e-07
id_LOA-FV8A43H8,5.905364213931181e-07
household_size_4.034285714,5.887083679507107e-07
household_size_3.982936026,5.884064765641498e-07
device_model_V2058,5.88160428817681e-07
district_BHOJPUR,5.8782444822526e-07
city_Palghar,5.873337937554876e-07
education_score_59.71485837,5.847875926820576e-07
household_size_5.934287186,5.838913218162066e-07
id_LOA-KPVTJDR7,5.816878832828014e-07
id_LOA-RJ3FX19U,5.812108807643083e-07
id_LOA-XYFTMZXP,5.810795005304726e-07
household_size_4.008915245,5.796257498055775e-07
education_score_64.63948782,5.792001347246267e-07
city_EAST MIDNAPORE,5.758586336990949e-07
city_Morbi,5.744017062941859e-07
device_model_NE2211,5.731554163275835e-07
id_C91681P6,5.708259766830992e-07
district_NEW DELHI,5.697427974790897e-07
education_score_58.50918278,5.693757080173426e-07
device_model_CPH2681,5.670897041748158e-07
id_LOA-FS59RZUB,5.655726447083233e-07
device_model_RMX1945,5.64475609089415e-07
id_LOA-DBZHYJJ5,5.64222378119184e-07
household_size_5.181990521,5.634428155960284e-07
city_Tamilnadu,5.63210574458632e-07
district_REWA,5.630447509235816e-07
education_score_67.897807,5.615541411513541e-07
household_size_4.757478012,5.613949981548156e-07
district_MUZAFFARPUR,5.607230069409166e-07
district_MIRZAPUR,5.594717703898073e-07
id_LOA-4ZZ5K3PD,5.594317305701179e-07
education_score_55.68445521,5.584736478886322e-07
id_LOA-ANXDMBA7,5.557298760435417e-07
id_LOA-JH5LDX4D,5.540403090222378e-07
education_score_68.34467307,5.538173328115463e-07
education_score_83.08587728,5.525256489621594e-07
education_score_53.19494742,5.519502813393926e-07
district_SAMBALPUR,5.512022155706323e-07
city_BARODA,5.506457254198468e-07
district_BATHINDA,5.496464940740372e-07
district_SONIPAT,5.49284712067247e-07
id_LOA-6UCZRJPJ,5.444523633668442e-07
id_LOA-F2M477ZA,5.440464979623687e-07
id_UXBC2F17,5.423933898391603e-07
device_model_V2030,5.41834724521968e-07
education_score_74.92953711,5.413516718682678e-07
district_FATEHPUR,5.397340686093221e-07
id_LOA-HC21K8QD,5.380469977576525e-07
id_T9DTSV6B,5.377143868636781e-07
education_score_58.79199706,5.376438232972421e-07
city_East Sikkim,5.367270635779115e-07
id_LOA-94KJT12V,5.325163179280115e-07
id_LOA-8L5CF6KT,5.296978916214399e-07
city_BANGALORE SOUTH,5.277383696456239e-07
id_LOA-4C2L3YRR,5.27622142619587e-07
education_score_42.92471304,5.271929757561424e-07
district_JODHPUR,5.26329749877554e-07
education_score_51.65084184,5.24667106151797e-07
district_NAGAON,5.246535586339225e-07
household_size_6.026132444,5.233064082585466e-07
household_size_6.088793103,5.230865722903926e-07
device_model_V2312,5.16465502119119e-07
household_size_4.495634442,5.138800103177362e-07
education_score_73.28753444,5.131834760372567e-07
id_LOA-TK91X45L,5.119388586114668e-07
id_A2ZJEHRA,5.112757608369034e-07
id_LOA-5U8G9MSP,5.106992594592282e-07
device_model_SM-M556B/DS,5.093415358821185e-07
district_SAGAR,5.083891614375546e-07
id_LOA-N8M54T64,5.080115347093057e-07
device_model_CPH2371,5.07967806070453e-07
education_score_64.6483634,5.070414500503878e-07
id_LOA-9KKXK1LC,5.066359839047396e-07
id_LOA-2ZZ35DG3,5.066318377369491e-07
id_LOA-H9PQ1P1D,5.060497286084665e-07
education_score_56.86897029,5.055858922876469e-07
education_score_74.37797541,5.042773285741763e-07
id_LOA-XCNYFKU1,5.040246274554942e-07
city_Bellary,5.030696173392559e-07
id_LOA-ND8TMQSR,5.0038298264902e-07
id_LOA-3XMECFME,5.000592753043509e-07
id_2ZSNU8VH,4.987983035084655e-07
district_BOKARO,4.987534553745906e-07
household_size_5.06942264,4.982559032469043e-07
city_Jhansi,4.961455566275333e-07
id_LOA-CF4URKY1,4.909387154980773e-07
education_score_74.23294949,4.896982885039045e-07
household_size_5.476272365,4.892301601731144e-07
device_model_One Fusion,4.873394881706658e-07
id_LOA-39XD2VA8,4.871045516053944e-07
device_model_V2250,4.845105392922758e-07
id_LOA-PLV8DJLK,4.841902929973318e-07
district_SAHARSA,4.837709921903512e-07
id_LOA-ST1UKKPY,4.832968985362711e-07
city_indore,4.825190277281874e-07
education_score_67.70101841,4.802771940229874e-07
id_5QT9PM57,4.79796464934569e-07
device_model_CPH2521,4.797386302545108e-07
household_size_4.948004536,4.796820241349557e-07
id_LOA-BH2H8HRG,4.791018097196411e-07
household_size_5.377939185,4.781154633813589e-07
district_HANUMANGARH,4.766815337012181e-07
household_size_4.261367061,4.7645695776329177e-07
id_LOA-86XJ2FX3,4.761820362909165e-07
city_Chickballapur,4.7528663901050956e-07
household_size_3.844698005,4.7041624959353356e-07
education_score_80.57388743,4.6971559629274455e-07
device_model_SM-S921B,4.682809888135788e-07
id_LOA-DTZS2BM9,4.680076633328446e-07
household_size_5.042176647,4.6672877817638054e-07
id_P9VMCNL7,4.661778068649138e-07
device_model_Note 7 Pro,4.648050407186247e-07
household_size_4.180531073,4.6470424608911133e-07
id_LOA-P44N89SZ,4.6398728742737303e-07
district_THIRUVARUR,4.6379179346652435e-07
education_score_61.75151406,4.629418783107749e-07
id_LOA-6T997PNT,4.625127132693907e-07
id_LOA-Q3XZDS5P,4.609250558282199e-07
id_LOA-11HY5QB8,4.587672743191259e-07
household_size_3.991035124,4.571868810419399e-07
device_model_V2308,4.5667919777906986e-07
id_2K349XLA,4.5472757084698506e-07
city_KOLLAM,4.546738543833909e-07
device_model_SM-E546B/DS,4.527011530025781e-07
education_score_48.11479297,4.52349714237424e-07
device_model_v2231,4.512936619508026e-07
city_Patna,4.504972933392496e-07
device_model_CPH2083,4.489378665531303e-07
city_Karakkad,4.488178010808963e-07
city_CUDDALORE,4.485444967654169e-07
education_score_61.99530395,4.4789649363024033e-07
household_size_5.804436289,4.460211054124941e-07
device_model_2406ern9ci,4.451794561141351e-07
id_LOA-PEL1D859,4.4510669604617656e-07
district_UNNAO,4.4478350303084565e-07
id_LOA-F4DPGVA6,4.4427552400436023e-07
id_MVI91B7P,4.431681999109861e-07
city_Panchmahals,4.417529379445615e-07
device_model_CPH2337,4.406205544424824e-07
id_LOA-MSZ9M381,4.402334994738399e-07
education_score_59.61358535,4.3930667718136304e-07
education_score_76.65914081,4.385063857600549e-07
id_LOA-FPK6H6SF,4.383915230075415e-07
id_VJY1UMCH,4.3803457499624805e-07
district_LAKHIMPUR,4.377755071159902e-07
device_model_SM-F415F/DS,4.3761680156488046e-07
household_size_3.911052631,4.368241842217761e-07
city_Banaskantha,4.367955965796408e-07
education_score_48.60748495,4.365408906954792e-07
district_SIVASAGAR,4.3621559708850064e-07
id_3EEIAX83,4.360061768049959e-07
id_LOA-XUGY2LB5,4.354703679506158e-07
city_Udham Singh Nagar,4.3401182355819593e-07
id_LOA-9KVF7TJP,4.3385215292202396e-07
district_WARANGAL,4.337404183682309e-07
id_LOA-NXQS1DYL,4.33163849238305e-07
household_size_4.634472374,4.3242183697095804e-07
city_Tenkasi,4.3163851357586146e-07
city_Navi Mumbai,4.309980801181905e-07
device_model_SM-E156B,4.288883511277721e-07
education_score_77.96149831,4.272832032038266e-07
id_LOA-LU9NHUBF,4.2454551693808514e-07
id_LOA-V78N9DNP,4.2449620197844413e-07
device_model_C30,4.2301825648170765e-07
city_East Singhbhum,4.217716135497497e-07
id_LOA-7Y189EYP,4.1991743114293645e-07
district_BILASPUR,4.1922468479209726e-07
id_M89IJ2AQ,4.1921011258741257e-07
education_score_72.56564095,4.177945186075921e-07
id_LOA-7PNF22HR,4.139349887748255e-07
district_VELLORE,4.1292295285592656e-07
device_model_Edge 40,4.128533635712224e-07
household_size_4.271590918,4.1070929625785275e-07
id_N7LK2PDZ,4.09498211601167e-07
id_LOA-SU9UK8CF,4.084644324292457e-07
id_LOA-HRH9677A,4.083202647751005e-07
education_score_59.55887123,4.0820379279834534e-07
education_score_56.50403767,4.073742633998413e-07
id_LOA-VDZ5Y583,4.066702057408294e-07
household_size_3.851426048,4.0534769998425867e-07
id_LOA-95UP7U6V,4.0401406271286144e-07
device_model_1920,4.0380876503138816e-07
city_Barnala,4.034603227460414e-07
id_LOA-42XY4RQC,4.0207128676938497e-07
device_model_RMX3780,4.0132529165094347e-07
household_size_5.262239615,4.013184749803814e-07
id_LOA-MUERAKBU,4.012192905581866e-07
district_SANT KABIR NAGAR,4.000225403733271e-07
id_LOA-DE9CQTG8,3.998355718894351e-07
district_SOUTH DISTRICT,3.990924452172e-07
id_LOA-DN2NE68Z,3.9553214841444973e-07
household_size_5.446991196,3.947255316602292e-07
id_LOA-RX3EV594,3.940361986461792e-07
district_TINSUKIA,3.9396286331001795e-07
city_Mandya,3.9393715409080097e-07
id_LOA-8GFBBS82,3.939015573260111e-07
id_LOA-SVEMMC1V,3.9389677590223504e-07
education_score_79.45741407,3.917634464944633e-07
id_LOA-G77DK5U2,3.912266069243579e-07
city_Dewas,3.908495540664092e-07
household_size_4.88499114,3.8991453048078453e-07
household_size_4.599204744,3.8845984100961687e-07
device_model_M2101K7AI,3.873734808218175e-07
household_size_5.046163096,3.872966071305205e-07
id_LOA-Y5Y9C5QU,3.861941434006335e-07
education_score_82.82930217,3.861621179362386e-07
id_LOA-C2G846CA,3.8602156447421057e-07
id_LOA-G95K9VQQ,3.859485316790805e-07
device_model_CPH2363,3.848706992591096e-07
education_score_45.6480237,3.847313587955358e-07
household_size_5.336177754,3.8394892185794114e-07
device_model_RMX3844,3.833452075094227e-07
education_score_80.57846337,3.8331182448717207e-07
household_size_5.219176832,3.8320284177697715e-07
device_model_I2009,3.8249745277536577e-07
district_BASTI,3.81365170963278e-07
education_score_80.49106308,3.8078706178363443e-07
city_Kasargod,3.807155957616764e-07
city_Jhunjhunu,3.796187475305423e-07
device_model_Note 7S,3.7785965818807604e-07
device_model_SM-M307F,3.774530640199482e-07
State_Jammu & Kashmir,3.771488725303888e-07
id_LOA-N1SYRY9X,3.763645780691284e-07
device_manufacturer_google,3.7598154186411494e-07
household_size_5.327196778,3.759656861275173e-07
city_Jammalamadugu ,3.7451417723866095e-07
id_LOA-H76GCNKP,3.7439719917165204e-07
id_LOA-LTHGPHE5,3.73489117217926e-07
id_LOA-E7LA4DGY,3.7290146751118686e-07
education_score_60.00523914,3.7195401330382616e-07
district_SAIHA,3.7079560323072203e-07
district_Y.S.R.,3.706656510818011e-07
district_DEORIA,3.7035047242531154e-07
education_score_79.3726067,3.7012177631844814e-07
id_LOA-T1L173TE,3.6919825964190564e-07
household_size_5.056823352,3.6866408916125213e-07
device_model_Redmi Note 5,3.675955340864304e-07
device_model_3.4,3.673653436140194e-07
household_size_4.575459821,3.6587820849636724e-07
device_model_CPH2373,3.651452885806366e-07
id_LOA-YGX52LKN,3.647754618595998e-07
id_LOA-14V97KG4,3.643613845406213e-07
id_LOA-5GCXR9YA,3.6356603208779345e-07
city_Ajmer,3.632103189992139e-07
device_model_LM-F100,3.617752472834987e-07
household_size_3.609518441,3.5952651329354164e-07
id_PK5FE88N,3.592694038559755e-07
city_Siwan,3.589013073303944e-07
city_Unnao,3.5860870080025365e-07
id_LOA-J2536UFK,3.582271442961977e-07
device_model_V2311,3.570767867950595e-07
id_LOA-RLN42L67,3.5704393084077304e-07
city_Nalanda,3.5583508896044866e-07
household_size_4.143379201,3.554779537430608e-07
device_model_cph2467,3.5477180524856285e-07
household_size_5.358091787,3.541980608153862e-07
city_Sultanpur,3.538118138094147e-07
id_LOA-B51YU3SR,3.538020599174004e-07
education_score_47.44017505,3.5315911809759386e-07
city_Ahmadnagar,3.521685455379349e-07
education_score_60.57238674,3.521265585965336e-07
city_Chakan,3.507990208727385e-07
city_CHANDIGARH,3.503968317606158e-07
household_size_4.373382456,3.492089099039865e-07
education_score_60.44707758,3.491142321205682e-07
household_size_5.191603948,3.4852518621111366e-07
id_LOA-MAKYS4AT,3.475180676432335e-07
id_KJCVKJI3,3.455523124867342e-07
id_LOA-LVKVMHAG,3.443434497040591e-07
household_size_4.950821397,3.412976236812764e-07
id_LOA-84MYFUTZ,3.4012513229031253e-07
id_R6YY2ZIN,3.399435523855336e-07
education_score_79.10549518,3.3765279128663216e-07
id_LOA-RKQUUXLY,3.376143212948995e-07
city_Jalpaiguri,3.3684309205761104e-07
education_score_60.78222083,3.3640651777669734e-07
device_model_Redmi Note 8,3.363272282642785e-07
id_LOA-Y612XVDU,3.362716653941144e-07
education_score_55.22980563,3.3568294802629063e-07
id_LOA-C8TU3VR5,3.3386674744518433e-07
id_LOA-6DX429UJ,3.3376134686170674e-07
city_Fekari,3.3314229419293816e-07
education_score_44.16921891,3.3276838582972483e-07
education_score_65.99981743,3.305265047189149e-07
household_size_4.53107062,3.297614285186566e-07
household_size_5.100660329,3.291813788914376e-07
id_LOA-AAL51499,3.2834810111890166e-07
id_EYYK7LDA,3.2776474540538237e-07
id_LOA-VG1XSF7Q,3.275104213411752e-07
id_LOA-G78ZX4GM,3.2750035978619207e-07
id_LOA-3J2JGJU3,3.2693384930009966e-07
household_size_4.730649974,3.258635880710942e-07
district_SOUTH ANDAMAN,3.256128067784643e-07
device_model_22120RN86I,3.2552672930733793e-07
district_DOHAD,3.239251634647298e-07
household_size_4.552708092,3.229324067156585e-07
education_score_80.50130839,3.2188656495023e-07
city_Barpeta,3.217412174112813e-07
household_size_6.378934524,3.2127538560426607e-07
district_KATIHAR,3.2090399721981703e-07
education_score_79.55958565,3.1884281431473617e-07
city_Azamgarh,3.1792262635363634e-07
id_LOA-8JYDYZ69,3.178855412699753e-07
household_size_4.680746317,3.1647945966426667e-07
education_score_76.79297015,3.1518558923943175e-07
id_LOA-75ZMZUXL,3.145993730298986e-07
education_score_70.69312553,3.1411330638360277e-07
city_Sonipat,3.14084433406944e-07
device_model_V2037,3.1339770670605297e-07
education_score_59.40037216,3.1254844821290603e-07
household_size_5.094264759,3.125012933650698e-07
id_LOA-VZDR96BH,3.120270832242986e-07
id_LOA-EV5KFY51,3.113236604742814e-07
education_score_71.67077017,3.11302679380451e-07
id_LOA-U669LTN6,3.111595814408368e-07
id_LOA-87STF3BA,3.1094379872873544e-07
city_Hardoi,3.0929809572668526e-07
household_size_5.047568843,3.0913037941275933e-07
district_BHILWARA,3.0830802747692955e-07
device_model_SM-A135F,3.074009585384085e-07
district_BARDDHAMAN,3.064174725857914e-07
city_Gaya,3.0429570321863797e-07
city_Jorhat,3.037588937230026e-07
education_score_60.82959645,3.0351085740364517e-07
household_size_5.538716411,3.034716063294868e-07
device_model_V2025,3.034023776108813e-07
device_model_SM-J600G,3.0337822127514363e-07
id_LOA-ZHBG583F,3.02142577001513e-07
city_Mahisagar,3.0207300025368164e-07
id_N1VDISLM,3.01583523868774e-07
device_model_A3,3.014622224621131e-07
city_Gwalior,3.0092803236056196e-07
district_PALWAL,3.009208458768061e-07
education_score_66.72681047,2.992051372706723e-07
id_LOA-T7L1AEH4,2.990626850202075e-07
id_LOA-4SPHLT8D,2.9872648728263916e-07
education_score_60.70127957,2.98451082542153e-07
device_model_SM-A536E,2.983650303266163e-07
device_model_RMX3782,2.977865029973207e-07
education_score_78.15561511,2.977461553638476e-07
device_model_V2401,2.975410426382912e-07
device_model_edge 20 fusion,2.974748693065467e-07
education_score_61.47910497,2.9734540817276435e-07
id_LOA-A9ZBP18G,2.9647063277374344e-07
education_score_66.13773008,2.963065973595084e-07
district_GAYA,2.956819830774054e-07
household_size_3.973729684,2.9549876100423074e-07
id_LOA-4UCQCSG5,2.951984599400185e-07
id_LOA-EJ3YDSL2,2.949645698200884e-07
city_AURANAGABAD,2.9410049999952506e-07
id_LOA-69HMCHAF,2.9284932851502613e-07
city_Cachar,2.9177098491294253e-07
household_size_5.190204812,2.912752689545374e-07
district_CHAMOLI,2.892338626633321e-07
education_score_69.21057342,2.872147536251882e-07
district_SARAN,2.867626803334627e-07
id_LOA-MMHLPY2J,2.8620846151059924e-07
id_LOA-LQFC444G,2.857907553822198e-07
city_Nagpur,2.854545924105873e-07
id_LOA-HJBQXCFH,2.8537003136798703e-07
id_LOA-ZU2TEFCF,2.8508904873526426e-07
id_4ZYAKHDE,2.8388963591281494e-07
device_model_V2251,2.8382088668326844e-07
id_LOA-S4FASUME,2.833004614637898e-07
education_score_64.36811295,2.828570180459494e-07
district_EAST DISTRICT,2.8263208854537115e-07
id_LOA-ABHQ1NPG,2.811323978053052e-07
id_LOA-6ZTHFGZN,2.805927203360062e-07
id_LOA-YPZ1B4KA,2.8042110086484694e-07
id_LOA-PSMNGN9X,2.789870185712068e-07
city_Kazipet ,2.7850621989222657e-07
city_Amntsar,2.7811910538414563e-07
household_size_5.166799351,2.7808865492776605e-07
id_LOA-KZM4FFY6,2.7717126697121007e-07
household_size_4.67903064,2.767001302286523e-07
education_score_71.01771161,2.763127909440053e-07
household_size_4.168637748,2.761338016657298e-07
household_size_6.02064048,2.749722695841462e-07
id_LOA-TJ26FX64,2.7452865842230264e-07
id_BNFRCMZQ,2.7411149942506553e-07
id_LOA-KKCTJMY8,2.7383589199949347e-07
household_size_4.032183598,2.729699291044018e-07
education_score_50.3113915,2.728688024122361e-07
id_LOA-JQYQCLSU,2.7257602377218763e-07
id_LOA-LDCYSAN6,2.7255403454381856e-07
district_DAKSHINA KANNADA,2.7073900772827866e-07
household_size_3.801508133,2.7003442669615987e-07
id_JNZ3RQAN,2.699815921842055e-07
id_LOA-M2UZU3YR,2.697639685753359e-07
id_LOA-6NJQ8TVP,2.696319177327324e-07
id_LOA-KEUL55HU,2.6848411142146323e-07
city_East Champaran,2.6574062960680133e-07
city_Kalaburagi,2.6456456089949754e-07
education_score_52.30010054,2.6375661395519214e-07
id_LOA-XHL7QDPX,2.6369162898498775e-07
device_model_Edge 20 pro,2.6337825918609897e-07
id_LOA-V86JKZL5,2.633417983494375e-07
id_HEXZAG23,2.628654255224868e-07
id_VKYZ3BFX,2.625963638442789e-07
education_score_66.28915188,2.6240026853309865e-07
id_LOA-U4NV6A3R,2.619351236876017e-07
city_Antroli,2.617997987910622e-07
id_LOA-FU6FC6X7,2.610359934073149e-07
household_size_4.920577754,2.6100770677519314e-07
id_LOA-CBP33HEV,2.606691139983322e-07
id_LOA-H75CKHHQ,2.5964281411037835e-07
city_Nagar Kurnool,2.586321398942032e-07
city_Bhiwani,2.5846606880937295e-07
education_score_75.55326337,2.5698237610166413e-07
city_Hangal,2.566072334361292e-07
city_SIWAN,2.5618223637772626e-07
id_LOA-MUJ9AQN6,2.560589530183724e-07
state_Tripura,2.551053262430538e-07
id_X9TRNJVJ,2.5447083127200374e-07
device_model_X689,2.5438157301831187e-07
id_LOA-JSXBJLPA,2.541830996302539e-07
district_BHIWANI,2.5140924026038565e-07
id_LOA-CYJR9YU4,2.5124273111224714e-07
city_Kancheepuram,2.499541232922888e-07
city_Mandsaur,2.499202523813922e-07
device_model_1915,2.498087152193917e-07
city_SAS Nagar (Mohali),2.4906192362601243e-07
id_LOA-H7E1RT45,2.486255385526607e-07
id_LOA-2GFVBC91,2.4738074945980146e-07
device_model_23053RN02I,2.4643298086330236e-07
id_LOA-Q3UJQUH8,2.4628175495665666e-07
id_LOA-GXSL2CMX,2.4601052348321955e-07
device_model_CPH1938,2.451057371000682e-07
id_LOA-VVTZ4BRX,2.449973610717155e-07
city_Udhampur,2.446854462440186e-07
id_LOA-CML3H4PL,2.4434014754269155e-07
id_L34K7NF5,2.432961322230528e-07
household_size_4.886007558,2.432896333522117e-07
id_I9FE2X31,2.4306403944969894e-07
education_score_60.66153299,2.430425960323492e-07
household_size_4.41240916,2.4200262226592473e-07
city_Gorakhpur,2.415571361580624e-07
city_Puri,2.412572202828826e-07
city_Tehri Garhwal,2.4123509437829285e-07
education_score_69.43072307,2.407198175282007e-07
id_LOA-VUFTYURE,2.3946812843094707e-07
education_score_84.36981948,2.3915035898277225e-07
id_LOA-XUVEYYGH,2.3823459179032776e-07
district_NAYAGARH,2.3790870034119846e-07
id_LOA-8RB3JXMY,2.3748992796800573e-07
education_score_57.26049434,2.371507029301778e-07
id_LOA-TANVT9AF,2.3713193689157247e-07
device_model_CPH2565,2.3634785524860983e-07
household_size_6.242630274,2.343694374876196e-07
city_Pauri Garhwal,2.3433730975504533e-07
household_size_4.06215642,2.3387683356689792e-07
household_size_4.49584367,2.3375924770769226e-07
city_Medak,2.328562328103077e-07
device_model_v2310,2.3280151396229108e-07
id_LOA-7T22RR3H,2.3278032067382354e-07
id_LOA-EAXUHDZG,2.3189139181066994e-07
district_CHIRANG,2.3142457186784585e-07
district_BARMER,2.3073839848282458e-07
id_LOA-J4YALU3R,2.306184065795852e-07
device_model_rmx2180,2.294771249910122e-07
id_LOA-GGNHNJXT,2.2881041652378924e-07
district_BANAS KANTHA,2.2859086774157087e-07
id_LOA-7FJCB8XX,2.2834819259307612e-07
id_LOA-VHE8LVVT,2.279015347745823e-07
device_model_CPH2643,2.2749099556946598e-07
household_size_4.929366928,2.2741827425666474e-07
id_LOA-8ZR85QVZ,2.272162371041011e-07
household_size_4.726244284,2.2689678540352542e-07
education_score_73.53961749,2.2606715997701815e-07
device_model_SM-A750F,2.2585218283413108e-07
household_size_6.900907147,2.2538438750074073e-07
household_size_4.283972457,2.249540722968988e-07
id_LOA-CJT6L2DV,2.2479503165324608e-07
id_LOA-JH5ML9M1,2.2461350402631268e-07
id_LOA-R8TXJF2Z,2.2401284602852e-07
id_LOA-YF1NJZBD,2.2202551125222013e-07
id_LOA-463SN3PT,2.217544865387003e-07
household_size_3.778422779,2.2123976291541482e-07
id_LOA-DXRENM12,2.2093162861022793e-07
id_LOA-9XR8CTEK,2.2026223952187279e-07
education_score_72.67702444,2.1989939961521884e-07
household_size_4.557627769,2.194502408293297e-07
education_score_72.37422439,2.1869022406177385e-07
id_LOA-4BE38BXZ,2.181051719055939e-07
id_LOA-3CBKYSAQ,2.1800322821532255e-07
id_LOA-SQ5G58HR,2.1765614794822012e-07
district_UDUPI,2.170660680011941e-07
household_size_3.86809337,2.1688483118802667e-07
device_model_23027RAD4I,2.1666265831546748e-07
district_KORBA,2.1586565710435563e-07
district_SONBHADRA,2.1555222393770188e-07
device_model_SM-E146B/DS,2.1543125778761594e-07
id_LOA-V3SAGT3Q,2.142249931907962e-07
id_LOA-MNJP9G3D,2.135083424563311e-07
city_BHADRAK,2.1326137774457765e-07
state_Sikkim,2.1291952800295658e-07
city_Dedhrota,2.1253918561788976e-07
id_LOA-CA9PFYGR,2.1241159886822376e-07
id_F14QG889,2.1203676090889548e-07
id_LOA-QGEP4Q8U,2.1106978218200115e-07
household_size_5.519542013,2.1048833580282137e-07
district_YAMUNANAGAR,2.1033000767889403e-07
id_LOA-PD1XQD3N,2.100849415245658e-07
id_LOA-V9VJDS4C,2.0929597140327977e-07
city_Sambalpur,2.0809506085313573e-07
id_LOA-21ALQ3BH,2.0765717429680473e-07
household_size_5.246771573,2.072526778816316e-07
device_model_V2231,2.0652389981821684e-07
district_SOLAN,2.0606143339611182e-07
district_CHATRA,2.0589399263802323e-07
id_LOA-LKZEU66Q,2.057107465138926e-07
id_LOA-SH2CAC7S,2.0565319842522557e-07
city_Mandi,2.0544417266575129e-07
id_LOA-DPSEK4MR,2.044874782965558e-07
district_DEWAS,2.041791138444474e-07
education_score_69.89662522,2.0415184605262683e-07
id_LOA-8TTBVMTX,2.0304402675784688e-07
city_Udupi,2.0274646234670894e-07
district_MANDI,2.0270858494609575e-07
education_score_60.29061503,2.0270405792259219e-07
education_score_53.77266357,2.019233160232524e-07
city_SHIMOGA,2.0125545872511654e-07
education_score_58.7469996,2.0050160477985844e-07
city_Gir Somnath,2.003320464535891e-07
device_model_SM-M536B,2.0012964377418047e-07
id_LOA-27547KKP,1.995844810309174e-07
id_LOA-53TZZ7SL,1.9952246640386944e-07
id_LOA-DAXR3N8K,1.9896315991017587e-07
household_size_5.062679889,1.9894497945258685e-07
household_size_5.256750105,1.975219918116917e-07
city_Hassan,1.9741108852478275e-07
education_score_57.34311808,1.9672130357366923e-07
city_AHMADABAD,1.9623699591829295e-07
id_LOA-MCXBRB3H,1.9621782113052405e-07
district_TIRUNELVELI,1.9489626185648466e-07
city_Amreli,1.943388374380786e-07
city_Kattepura,1.9421909997637005e-07
id_LOA-1KKTK9KN,1.9379071447786956e-07
city_Meerut ,1.937478162049708e-07
city_Latur,1.9324138610552122e-07
household_size_4.214830369,1.92819061005945e-07
device_model_SM-S918B,1.9251106211447829e-07
id_DZLRFPK7,1.9217615270213934e-07
id_LOA-4H1GVTQR,1.9208581236987284e-07
id_LOA-5MRRLL5S,1.9194911503528389e-07
id_2VLH8PAJ,1.9170932673946347e-07
city_Surendra,1.9159392664319914e-07
id_LOA-ZHZTEJN9,1.9137900958178904e-07
id_LOA-DXMURMN6,1.9105140190174324e-07
household_size_4.704054436,1.9091747488244301e-07
household_size_4.149876288,1.9069455665619243e-07
id_LOA-FD71JKCN,1.906745147240966e-07
id_LOA-JTKSMC3Q,1.9067042348950166e-07
id_LOA-QYEKXVMZ,1.9055282661513423e-07
household_size_4.917318735,1.9026538557033432e-07
household_size_4.924020551,1.8984137800722004e-07
id_LOA-E1R53QKD,1.8917924189414e-07
id_LOA-6F79S7X8,1.8879852593518104e-07
household_size_4.887166018,1.8835435486624816e-07
id_LOA-TZJ4FSCU,1.8827018896532896e-07
id_LOA-NNNP82GT,1.8823999460471083e-07
district_PURBA CHAMPARAN,1.8816638314826613e-07
id_LOA-8DLHGR8A,1.880893912043272e-07
id_LOA-1Q983SAB,1.8776983794918516e-07
city_Durg,1.874957569991992e-07
city_Malappuram,1.860884895252209e-07
education_score_47.87790138,1.8550547223187803e-07
device_model_sm-g781b,1.85424612800193e-07
id_LOA-9M9KR39A,1.8501708832673173e-07
id_XQMDU38C,1.8465894039516684e-07
education_score_73.33922741,1.835203828192739e-07
id_LOA-ZKZBU78H,1.8346045328978281e-07
education_score_59.85772583,1.8315093857877913e-07
district_SUNDARGARH,1.8312789680763516e-07
id_LOA-5ETEPMN1,1.8237736434789294e-07
district_SHIMLA,1.8225073566114974e-07
household_size_3.421734129,1.819517073623606e-07
id_LOA-TP9UAZH1,1.8191274591919113e-07
household_size_4.612968914,1.8182358804693472e-07
id_KJCY7XLG,1.818146025912796e-07
id_LOA-Q53PRKRZ,1.8155059155028378e-07
household_size_3.91836224,1.814734620506704e-07
household_size_4.964938234,1.8111341274142139e-07
id_LOA-2XCFCRZ3,1.8104823835500724e-07
education_score_52.81849479,1.8043664193897516e-07
id_LOA-MT31YNLG,1.802781257214063e-07
household_size_5.239329175,1.7977456227767908e-07
id_LOA-R47JH3QV,1.7909924895863648e-07
id_SRI6FA8L,1.7893442844555926e-07
city_SATARAROAD,1.7871583441445468e-07
id_LOA-1KQAJZ67,1.7855682335226604e-07
id_LOA-TYYP2T4X,1.7825389247297984e-07
device_model_SM-A042F,1.7802293205676619e-07
id_LOA-6P7FEMUQ,1.776912323373803e-07
